customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-03564,Male,0,Yes,No,71,No,No,No,Yes,No internet service,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,109.28,7764.04,Yes
CUST-03565,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),87.08,668.08,Yes
CUST-03566,Male,0,Yes,No,51,Yes,No,No,No,No,No internet service,No,Yes,Yes,One year,No,Electronic check,76.17,4002.65,Yes
CUST-03567,Male,0,Yes,No,68,Yes,Yes,DSL,No internet service,Yes,Yes,No internet service,No,Yes,Month-to-month,No,Electronic check,51.37,3380.46,No
CUST-03568,Female,1,No,Yes,20,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,40.15,876.36,Yes
CUST-03569,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Mailed check,73.16,1888.39,No
CUST-03570,Male,0,No,Yes,37,No,Yes,Fiber optic,No,No,No,No,No internet service,No,Month-to-month,No,Mailed check,66.38,2404.98,No
CUST-03571,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),86.52,363.18,No
CUST-03572,Female,0,Yes,Yes,60,Yes,No,No,No,No,No,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),71.77,4283.93,No
CUST-03573,Male,0,Yes,No,7,No,Yes,Fiber optic,No,No,No,Yes,No,No internet service,One year,Yes,Electronic check,59.59,362.54,No
CUST-03574,Male,0,Yes,No,17,No,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),102.74,1711.62,Yes
CUST-03575,Male,0,No,No,3,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),97.51,281.96,No
CUST-03576,Female,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),99.35,246.73,No
CUST-03577,Male,0,No,No,36,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,27.11,1010.67,No
CUST-03578,Female,1,No,No,14,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,32.92,389.15,No
CUST-03579,Male,0,Yes,Yes,37,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,38.04,1384.07,Yes
CUST-03580,Male,1,Yes,No,26,Yes,No phone service,DSL,No internet service,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),108.99,2868.0,No
CUST-03581,Male,1,No,No,47,Yes,Yes,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Electronic check,54.18,2484.87,No
CUST-03582,Female,0,No,No,45,Yes,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,83.51,3804.32,No
CUST-03583,Female,0,Yes,No,45,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.24,978.98,No
CUST-03584,Male,0,No,Yes,47,Yes,Yes,No,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,91.32,4206.88,No
CUST-03585,Male,0,No,No,58,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,94.31,5479.57,No
CUST-03586,Male,0,No,No,3,No,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Two year,No,Credit card (automatic),92.56,282.15,No
CUST-03587,Female,1,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.35,379.94,Yes
CUST-03588,Male,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,27.83,1558.99,Yes
CUST-03589,Female,0,No,No,18,No,No,Fiber optic,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),92.26,1697.25,Yes
CUST-03590,Male,0,No,No,41,Yes,No,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Mailed check,80.68,3222.15,Yes
CUST-03591,Male,0,No,Yes,4,Yes,Yes,No,No,No,No internet service,No,No,Yes,One year,No,Bank transfer (automatic),54.4,233.15,No
CUST-03592,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.43,3456.42,Yes
CUST-03593,Male,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),18.36,548.23,Yes
CUST-03594,Male,0,No,No,66,Yes,No,No,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Electronic check,61.12,4001.58,No
CUST-03595,Male,0,No,No,25,No,No,DSL,No,No,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),34.7,885.77,No
CUST-03596,Female,0,No,No,61,Yes,No,No,No,No internet service,No internet service,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),114.6,7022.31,No
CUST-03597,Male,0,Yes,Yes,6,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),49.69,271.83,Yes
CUST-03598,Female,0,Yes,No,43,Yes,No phone service,No,No internet service,No,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,97.7,4162.9,No
CUST-03599,Male,0,No,No,26,Yes,No,DSL,No,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),30.72,793.91,No
CUST-03600,Male,0,No,Yes,41,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.01,1487.24,No
CUST-03601,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Two year,Yes,Electronic check,87.81,4842.72,No
CUST-03602,Male,0,No,No,2,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.3,185.74,Yes
CUST-03603,Female,0,No,No,12,Yes,No,Fiber optic,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,Yes,Electronic check,107.87,1319.18,Yes
CUST-03604,Female,0,Yes,Yes,69,Yes,Yes,No,No,No,No,No,No,No,One year,Yes,Electronic check,87.44,5990.05,No
CUST-03605,Male,0,Yes,Yes,58,No,No,Fiber optic,No,Yes,No,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),88.76,5172.28,Yes
CUST-03606,Female,0,Yes,No,37,Yes,No,Fiber optic,No,No,No internet service,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),41.26,1538.63,No
CUST-03607,Female,0,Yes,No,67,Yes,Yes,No,No,Yes,No,No internet service,Yes,Yes,Two year,No,Electronic check,112.59,7568.66,No
CUST-03608,Male,0,Yes,Yes,68,Yes,No,DSL,No,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),89.28,6117.67,No
CUST-03609,Female,1,No,No,0,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),35.74, ,No
CUST-03610,Male,0,Yes,Yes,49,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,82.9,4024.93,No
CUST-03611,Male,0,Yes,No,8,Yes,No phone service,DSL,No,Yes,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),98.96,815.2,Yes
CUST-03612,Male,0,Yes,No,52,No,No phone service,No,No,No,No,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),64.33,3296.43,No
CUST-03613,Male,0,Yes,No,9,Yes,No,Fiber optic,No,No,No,No,No internet service,No,Two year,No,Credit card (automatic),51.76,546.29,No
CUST-03614,Female,1,Yes,No,28,No,No,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,103.97,2850.6,No
CUST-03615,Male,0,Yes,Yes,35,No,No,DSL,No,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,103.48,3580.3,No
CUST-03616,Male,1,No,No,26,Yes,No,No,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),96.53,2530.11,Yes
CUST-03617,Female,0,Yes,No,17,Yes,Yes,No,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,38.49,685.36,No
CUST-03618,Male,0,No,No,17,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,No,Yes,Month-to-month,No,Mailed check,74.0,1226.42,Yes
CUST-03619,Male,0,No,No,8,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),62.01,479.65,Yes
CUST-03620,Female,0,Yes,No,66,Yes,Yes,DSL,No,Yes,No internet service,No internet service,Yes,No,Two year,No,Electronic check,87.76,5887.62,No
CUST-03621,Female,0,Yes,Yes,6,Yes,No phone service,Fiber optic,No internet service,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,107.51,583.65,No
CUST-03622,Female,0,No,No,57,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.69,2433.93,Yes
CUST-03623,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,49.0,1407.08,No
CUST-03624,Female,0,No,Yes,60,Yes,Yes,No,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Bank transfer (automatic),41.65,2445.34,No
CUST-03625,Female,1,Yes,No,16,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,No,One year,Yes,Mailed check,93.67,1575.2,No
CUST-03626,Female,0,No,No,52,Yes,No phone service,DSL,Yes,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),67.7,3492.68,No
CUST-03627,Male,0,Yes,No,5,Yes,Yes,Fiber optic,No internet service,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,65.63,262.38,No
CUST-03628,Female,0,Yes,Yes,38,Yes,No,No,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Mailed check,67.55,2601.21,No
CUST-03629,Female,0,No,No,24,No,No,No,No,No,Yes,No internet service,Yes,No,One year,No,Bank transfer (automatic),48.8,1144.23,No
CUST-03630,Female,0,Yes,No,41,Yes,No,DSL,No,No internet service,Yes,No,No internet service,No,Two year,Yes,Electronic check,40.88,1632.86,No
CUST-03631,Male,0,Yes,No,41,No,No,Fiber optic,Yes,Yes,Yes,No,No,No,Two year,No,Mailed check,98.35,4010.28,No
CUST-03632,Male,0,No,Yes,58,Yes,Yes,No,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),80.97,4652.52,No
CUST-03633,Female,0,No,No,37,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),90.07,3323.98,No
CUST-03634,Female,0,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,One year,Yes,Electronic check,47.91,1381.3,No
CUST-03635,Female,0,No,No,28,Yes,Yes,Fiber optic,Yes,No,No,No internet service,No,No internet service,Two year,No,Electronic check,35.25,1004.0,No
CUST-03636,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.09,284.39,No
CUST-03637,Male,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),107.28, ,Yes
CUST-03638,Female,0,No,No,71,No,No,No,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),51.68,3651.12,Yes
CUST-03639,Male,0,No,No,46,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),24.4,1121.18,No
CUST-03640,Female,1,No,Yes,9,No,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Electronic check,66.99,624.0,Yes
CUST-03641,Male,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),50.91,819.46,No
CUST-03642,Male,0,No,No,46,No,No phone service,DSL,No,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),65.94,3013.33,Yes
CUST-03643,Female,0,Yes,No,42,Yes,No,DSL,No,Yes,No internet service,No,No,Yes,One year,Yes,Bank transfer (automatic),86.93,3689.0,No
CUST-03644,Female,0,Yes,No,23,Yes,No phone service,No,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,113.5,2641.23,No
CUST-03645,Female,0,No,No,7,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.9,641.15,Yes
CUST-03646,Female,0,No,Yes,25,No,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Month-to-month,No,Electronic check,67.47,1667.46,Yes
CUST-03647,Male,0,No,No,6,Yes,Yes,No,No,No,No,No internet service,No,No internet service,Month-to-month,No,Credit card (automatic),95.33,448.44,No
CUST-03648,Male,1,No,No,14,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,Yes,Month-to-month,Yes,Electronic check,41.95,614.2,No
CUST-03649,Male,0,No,No,47,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No,One year,Yes,Electronic check,100.72,4747.36,No
CUST-03650,Female,0,Yes,No,2,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.17,104.2,No
CUST-03651,Male,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.23,1567.2,Yes
CUST-03652,Female,0,Yes,No,13,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.31,981.75,No
CUST-03653,Male,0,Yes,No,2,Yes,No,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),51.16,128.43,Yes
CUST-03654,Female,1,Yes,No,69,Yes,No phone service,Fiber optic,No,Yes,No,No,No internet service,No,Two year,No,Mailed check,28.9,1920.77,No
CUST-03655,Female,0,Yes,Yes,30,No,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Mailed check,64.53,1938.64,No
CUST-03656,Male,0,No,No,16,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,91.71,1411.58,No
CUST-03657,Female,0,No,No,48,Yes,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No,One year,Yes,Credit card (automatic),47.65,2265.2,No
CUST-03658,Female,0,Yes,No,2,Yes,No,No,No internet service,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),47.62,78.89,Yes
CUST-03659,Male,1,Yes,Yes,54,Yes,No phone service,DSL,No,Yes,No,No internet service,No,Yes,Two year,No,Mailed check,94.87,5035.33,No
CUST-03660,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No internet service,No,No,Two year,Yes,Mailed check,36.67,2580.28,No
CUST-03661,Female,0,Yes,Yes,39,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),58.69,2231.1,No
CUST-03662,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No,Yes,No,Yes,Yes,Two year,No,Mailed check,79.83,5227.4,No
CUST-03663,Male,0,Yes,No,39,Yes,Yes,Fiber optic,No,No internet service,No,No,Yes,No,Month-to-month,No,Mailed check,54.98,2153.38,No
CUST-03664,Male,0,No,No,29,Yes,No,DSL,No,No,No internet service,Yes,No internet service,No,One year,Yes,Bank transfer (automatic),114.44,3262.96,Yes
CUST-03665,Female,0,Yes,Yes,24,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),109.95,2643.68,Yes
CUST-03666,Male,0,Yes,No,6,Yes,No phone service,No,No,Yes,No internet service,No,No,Yes,Month-to-month,Yes,Mailed check,112.9,691.5,Yes
CUST-03667,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),116.23,5679.68,No
CUST-03668,Female,1,No,Yes,0,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.35, ,No
CUST-03669,Female,0,No,No,43,Yes,No,DSL,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Electronic check,49.61,2203.47,Yes
CUST-03670,Female,0,No,No,48,Yes,No phone service,DSL,Yes,No internet service,No,Yes,No internet service,No,Two year,No,Bank transfer (automatic),70.76,3452.16,No
CUST-03671,Female,0,Yes,No,6,Yes,Yes,DSL,No internet service,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,96.38,595.52,Yes
CUST-03672,Male,0,Yes,Yes,2,Yes,No phone service,Fiber optic,No,No,Yes,No,Yes,No internet service,Two year,No,Bank transfer (automatic),89.96,234.06,No
CUST-03673,Female,1,Yes,Yes,0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,44.23, ,Yes
CUST-03674,Male,0,Yes,No,50,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),54.33,2753.79,No
CUST-03675,Male,0,Yes,No,37,Yes,Yes,No,No,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),111.8,4127.89,Yes
CUST-03676,Female,0,Yes,No,42,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,111.35,4690.55,No
CUST-03677,Female,0,No,No,54,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Two year,Yes,Mailed check,90.59,4933.91,No
CUST-03678,Male,0,No,Yes,56,Yes,No,Fiber optic,No internet service,No,Yes,No,No,No,Two year,Yes,Mailed check,18.65,1048.8,No
CUST-03679,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),69.62,3667.18,No
CUST-03680,Male,1,Yes,Yes,32,No,Yes,Fiber optic,Yes,Yes,No,No,No,No internet service,Two year,Yes,Credit card (automatic),38.97,1261.21,No
CUST-03681,Female,0,No,No,61,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),95.48,5800.82,No
CUST-03682,Male,1,Yes,No,10,Yes,No,DSL,No,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),26.12,330.21,Yes
CUST-03683,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.78,7068.33,No
CUST-03684,Female,0,No,No,51,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,48.6,2579.76,No
CUST-03685,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,55.16, ,No
CUST-03686,Male,0,Yes,Yes,13,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),87.41,1143.28,Yes
CUST-03687,Female,0,Yes,Yes,20,Yes,No,No,No,No,No,Yes,Yes,Yes,Two year,No,Mailed check,40.93,875.19,No
CUST-03688,Female,1,Yes,No,33,Yes,No,No,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,102.22,3407.8,No
CUST-03689,Female,1,Yes,No,13,Yes,No,No,No,No,No internet service,No,No,No,One year,Yes,Bank transfer (automatic),111.01,1466.05,Yes
CUST-03690,Female,1,No,No,39,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),116.82,4632.61,No
CUST-03691,Female,0,No,Yes,34,Yes,Yes,No,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),87.28,2950.99,No
CUST-03692,Male,1,Yes,No,41,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),74.09,3028.59,No
CUST-03693,Female,0,Yes,No,19,Yes,Yes,No,No,Yes,No internet service,No,Yes,Yes,Month-to-month,No,Credit card (automatic),107.12,2118.56,Yes
CUST-03694,Female,0,No,Yes,59,Yes,No,Fiber optic,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Bank transfer (automatic),46.35,2698.56,No
CUST-03695,Male,0,No,No,8,Yes,Yes,No,No internet service,No,Yes,No internet service,No internet service,No,One year,Yes,Mailed check,71.28,562.12,No
CUST-03696,Female,0,No,No,32,No,Yes,DSL,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,39.72,1233.0,No
CUST-03697,Male,0,Yes,Yes,48,Yes,No,Fiber optic,No,Yes,No internet service,No,No internet service,Yes,One year,No,Credit card (automatic),50.59,2429.24,No
CUST-03698,Female,0,No,Yes,67,Yes,Yes,No,Yes,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,88.23,5899.32,No
CUST-03699,Male,1,No,Yes,3,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),27.74,98.51,No
CUST-03700,Male,0,Yes,Yes,47,Yes,Yes,DSL,No internet service,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),66.59,3134.02,No
CUST-03701,Female,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),102.14,1506.05,No
CUST-03702,Female,1,No,Yes,46,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,Yes,One year,Yes,Electronic check,67.59,3095.14,Yes
CUST-03703,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,42.09,1040.02,No
CUST-03704,Male,1,No,No,69,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,53.55,3625.78,No
CUST-03705,Male,0,No,No,36,Yes,No,DSL,No internet service,No,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),75.9,2735.91,Yes
CUST-03706,Male,0,Yes,No,21,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,80.26,1653.15,Yes
CUST-03707,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),18.81,109.37,No
CUST-03708,Male,0,No,No,41,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,35.91,1408.32,No
CUST-03709,Male,0,Yes,Yes,29,Yes,Yes,No,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),87.17,2522.21,No
CUST-03710,Female,0,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,26.32,102.94,Yes
CUST-03711,Male,0,Yes,No,23,No,No,DSL,No internet service,Yes,Yes,No,No,No,One year,No,Electronic check,103.1,2380.39,No
CUST-03712,Male,1,Yes,No,65,No,No,No,No internet service,No,No,Yes,No internet service,No,Two year,Yes,Mailed check,48.54,3116.76,No
CUST-03713,Female,0,Yes,No,39,Yes,No phone service,No,Yes,No,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),96.77,3781.51,No
CUST-03714,Male,0,Yes,No,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No internet service,One year,Yes,Bank transfer (automatic),102.17,1352.0,No
CUST-03715,Female,0,Yes,No,52,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),111.84,5813.41,Yes
CUST-03716,Female,0,No,Yes,4,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,No,Electronic check,88.88,289.17,No
CUST-03717,Female,0,Yes,Yes,35,Yes,No phone service,No,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),104.18,3589.11,Yes
CUST-03718,Female,1,No,No,45,Yes,No,No,No internet service,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),45.28,1973.53,No
CUST-03719,Female,0,Yes,No,22,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,No internet service,Two year,Yes,Credit card (automatic),19.56,450.64,No
CUST-03720,Male,0,No,Yes,44,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No internet service,Yes,Two year,Yes,Bank transfer (automatic),85.95,3843.53,No
CUST-03721,Male,0,Yes,No,9,Yes,No phone service,DSL,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.61,418.67,Yes
CUST-03722,Female,0,No,Yes,53,Yes,No,No,No,No internet service,No,No,No internet service,No,One year,Yes,Credit card (automatic),92.97,4914.07,No
CUST-03723,Female,0,Yes,Yes,69,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,One year,Yes,Electronic check,55.52,3806.19,No
CUST-03724,Male,0,No,No,31,Yes,No phone service,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Mailed check,94.81,2805.88,No
CUST-03725,Female,0,Yes,Yes,42,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Two year,No,Electronic check,94.18,3856.87,No
CUST-03726,Female,0,Yes,Yes,14,Yes,Yes,DSL,Yes,No internet service,No,No,No internet service,Yes,Month-to-month,Yes,Electronic check,62.16,906.67,No
CUST-03727,Female,0,No,Yes,65,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,One year,Yes,Electronic check,103.95,6755.64,No
CUST-03728,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,64.92,970.11,No
CUST-03729,Male,0,Yes,Yes,19,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,113.89,2144.09,No
CUST-03730,Female,0,No,No,49,Yes,No,No,No,No,Yes,Yes,Yes,No internet service,Two year,No,Electronic check,21.99,945.15,No
CUST-03731,Female,1,No,No,5,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),72.2,312.73,Yes
CUST-03732,Male,0,Yes,No,16,Yes,No,DSL,No,No internet service,No,No internet service,No internet service,No,One year,Yes,Mailed check,19.86,311.12,No
CUST-03733,Male,0,No,Yes,25,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No,Yes,Two year,No,Credit card (automatic),49.53,1252.92,No
CUST-03734,Female,0,Yes,No,21,Yes,No,DSL,No,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,64.19,1389.36,No
CUST-03735,Female,1,No,Yes,63,Yes,Yes,DSL,No internet service,No,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),35.08,2186.02,Yes
CUST-03736,Male,1,Yes,No,57,Yes,No phone service,Fiber optic,Yes,No,No internet service,No,Yes,Yes,One year,Yes,Electronic check,99.41,5773.07,No
CUST-03737,Male,1,No,No,36,No,No phone service,No,No,Yes,No internet service,Yes,Yes,Yes,One year,No,Mailed check,59.93,2105.59,No
